C:\Program Files\BOSE\Graham\Simulation Data\2016-09-08\1M.CSV


Created ,9/8/2016,12:08:56 PM
Exported,9/8/2016,12:09:17 PM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
      26,         2.2500,      0.2500,  -0.7701,    2.608,   -0.096,
      27,         2.2600,      0.2600,  -0.7549,    2.608,   -0.099,
      28,         2.2700,      0.2700,  -0.7389,    2.608,   -0.102,
      29,         2.2800,      0.2800,  -0.7231,    2.608,   -0.102,
      30,         2.2900,      0.2900,  -0.7077,    2.608,   -0.103,
      31,         2.3000,      0.3000,  -0.6915,    2.607,   -0.104,
      32,         2.3100,      0.3100,  -0.6771,    2.608,   -0.103,
      33,         2.3200,      0.3200,  -0.6619,    2.608,   -0.102,
      34,         2.3300,      0.3300,  -0.6474,    2.608,   -0.100,
      35,         2.3400,      0.3400,  -0.6339,    2.610,   -0.098,
      36,         2.3500,      0.3500,  -0.6199,    2.608,   -0.095,
      37,         2.3600,      0.3600,  -0.6069,    2.608,   -0.092,
      38,         2.3700,      0.3700,  -0.5937,    2.608,   -0.089,
      39,         2.3800,      0.3800,  -0.5823,    2.608,   -0.085,
      40,         2.3900,      0.3900,  -0.5708,    2.608,   -0.080,
      41,         2.4000,      0.4000,  -0.5602,    2.608,   -0.074,
      42,         2.4100,      0.4100,  -0.5506,    2.608,   -0.070,
      43,         2.4200,      0.4200,  -0.5413,    2.608,   -0.064,
      44,         2.4300,      0.4300,  -0.5338,    2.608,   -0.059,
      45,         2.4400,      0.4400,  -0.5259,    2.608,   -0.053,
      46,         2.4500,      0.4500,  -0.5194,    2.608,   -0.049,
      47,         2.4600,      0.4600,  -0.5144,    2.608,   -0.044,
      48,         2.4700,      0.4700,  -0.5094,    2.608,   -0.039,
      49,         2.4800,      0.4800,  -0.5062,    2.608,   -0.035,
      50,         2.4900,      0.4900,  -0.5032,    2.608,   -0.031,
      51,         2.5000,      0.5000,  -0.5016,    2.608,   -0.027,
      52,         2.5100,      0.5100,  -0.5007,    2.608,   -0.022,
      53,         2.5200,      0.5200,  -0.5008,    2.607,   -0.017,
      54,         2.5300,      0.5300,  -0.5023,    2.608,   -0.014,
      55,         2.5400,      0.5400,  -0.5037,    2.608,   -0.011,
      56,         2.5500,      0.5500,  -0.5068,    2.608,   -0.009,
      57,         2.5600,      0.5600,  -0.5109,    2.608,   -0.007,
      58,         2.5700,      0.5700,  -0.5152,    2.608,   -0.006,
      59,         2.5800,      0.5800,  -0.5214,    2.608,   -0.005,
      60,         2.5900,      0.5900,  -0.5277,    2.608,   -0.004,
      61,         2.6000,      0.6000,  -0.5359,    2.608,   -0.003,
      62,         2.6100,      0.6100,  -0.5445,    2.608,   -0.002,
      63,         2.6200,      0.6200,  -0.5534,    2.608,   -0.002,
      64,         2.6300,      0.6300,  -0.5640,    2.608,   -0.001,
      65,         2.6400,      0.6400,  -0.5747,    2.608,    0.001,
      66,         2.6500,      0.6500,  -0.5866,    2.608,    0.007,
      67,         2.6600,      0.6600,  -0.5988,    2.608,    0.018,
      68,         2.6700,      0.6700,  -0.6112,    2.608,    0.028,
      69,         2.6800,      0.6800,  -0.6252,    2.608,    0.033,
      70,         2.6900,      0.6900,  -0.6387,    2.608,    0.038,
      71,         2.7000,      0.7000,  -0.6533,    2.608,    0.043,
      72,         2.7100,      0.7100,  -0.6681,    2.608,    0.048,
      73,         2.7200,      0.7200,  -0.6832,    2.608,    0.054,
      74,         2.7300,      0.7300,  -0.6985,    2.608,    0.061,
      75,         2.7400,      0.7400,  -0.7139,    2.608,    0.063,
      76,         2.7500,      0.7500,  -0.7301,    2.607,    0.066,
      77,         2.7600,      0.7600,  -0.7456,    2.608,    0.068,
      78,         2.7700,      0.7700,  -0.7611,    2.608,    0.072,
      79,         2.7800,      0.7800,  -0.7772,    2.608,    0.076,
      80,         2.7900,      0.7900,  -0.7920,    2.608,    0.079,
      81,         2.8000,      0.8000,  -0.8079,    2.608,    0.082,
      82,         2.8100,      0.8100,  -0.8231,    2.608,    0.083,
      83,         2.8200,      0.8200,  -0.8382,    2.607,    0.085,
      84,         2.8300,      0.8300,  -0.8525,    2.610,    0.085,
      85,         2.8400,      0.8400,  -0.8662,    2.608,    0.086,
      86,         2.8500,      0.8500,  -0.8802,    2.608,    0.087,
      87,         2.8600,      0.8600,  -0.8930,    2.608,    0.087,
