C:\Program Files\BOSE\Graham\Frequency Response\Active\1hz.CSV


Created ,8/3/2017,4:14:11 PM
Exported,8/3/2017,4:14:21 PM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
     381,        0.38000,     0.38000,  -0.5730,    1.446,   -0.044,
     382,        0.38100,     0.38100,  -0.5721,    1.445,   -0.043,
     383,        0.38200,     0.38200,  -0.5710,    1.446,   -0.043,
     384,        0.38300,     0.38300,  -0.5700,    1.446,   -0.043,
     385,        0.38400,     0.38400,  -0.5689,    1.446,   -0.043,
     386,        0.38500,     0.38500,  -0.5681,    1.446,   -0.043,
     387,        0.38600,     0.38600,  -0.5670,    1.446,   -0.042,
     388,        0.38700,     0.38700,  -0.5657,    1.446,   -0.042,
     389,        0.38800,     0.38800,  -0.5647,    1.446,   -0.042,
     390,        0.38900,     0.38900,  -0.5640,    1.445,   -0.042,
     391,        0.39000,     0.39000,  -0.5630,    1.446,   -0.042,
     392,        0.39100,     0.39100,  -0.5622,    1.446,   -0.042,
     393,        0.39200,     0.39200,  -0.5610,    1.446,   -0.042,
     394,        0.39300,     0.39300,  -0.5602,    1.446,   -0.041,
     395,        0.39400,     0.39400,  -0.5589,    1.448,   -0.041,
     396,        0.39500,     0.39500,  -0.5582,    1.446,   -0.041,
     397,        0.39600,     0.39600,  -0.5570,    1.446,   -0.041,
     398,        0.39700,     0.39700,  -0.5563,    1.446,   -0.041,
     399,        0.39800,     0.39800,  -0.5554,    1.446,   -0.040,
     400,        0.39900,     0.39900,  -0.5545,    1.446,   -0.041,
     401,        0.40000,     0.40000,  -0.5538,    1.446,   -0.040,
     402,        0.40100,     0.40100,  -0.5528,    1.446,   -0.040,
     403,        0.40200,     0.40200,  -0.5519,    1.445,   -0.040,
     404,        0.40300,     0.40300,  -0.5512,    1.445,   -0.040,
     405,        0.40400,     0.40400,  -0.5502,    1.445,   -0.040,
     406,        0.40500,     0.40500,  -0.5493,    1.446,   -0.040,
     407,        0.40600,     0.40600,  -0.5481,    1.446,   -0.040,
     408,        0.40700,     0.40700,  -0.5472,    1.446,   -0.039,
     409,        0.40800,     0.40800,  -0.5466,    1.446,   -0.039,
     410,        0.40900,     0.40900,  -0.5457,    1.446,   -0.039,
     411,        0.41000,     0.41000,  -0.5446,    1.448,   -0.039,
     412,        0.41100,     0.41100,  -0.5441,    1.448,   -0.039,
     413,        0.41200,     0.41200,  -0.5435,    1.446,   -0.039,
     414,        0.41300,     0.41300,  -0.5426,    1.446,   -0.039,
     415,        0.41400,     0.41400,  -0.5418,    1.446,   -0.038,
     416,        0.41500,     0.41500,  -0.5411,    1.446,   -0.038,
     417,        0.41600,     0.41600,  -0.5401,    1.446,   -0.038,
     418,        0.41700,     0.41700,  -0.5393,    1.446,   -0.038,
     419,        0.41800,     0.41800,  -0.5389,    1.446,   -0.038,
     420,        0.41900,     0.41900,  -0.5379,    1.446,   -0.038,
     421,        0.42000,     0.42000,  -0.5373,    1.446,   -0.038,
     422,        0.42100,     0.42100,  -0.5363,    1.446,   -0.037,
     423,        0.42200,     0.42200,  -0.5354,    1.446,   -0.037,
     424,        0.42300,     0.42300,  -0.5350,    1.446,   -0.037,
     425,        0.42400,     0.42400,  -0.5344,    1.446,   -0.036,
     426,        0.42500,     0.42500,  -0.5335,    1.445,   -0.036,
     427,        0.42600,     0.42600,  -0.5327,    1.446,   -0.036,
     428,        0.42700,     0.42700,  -0.5317,    1.446,   -0.036,
     429,        0.42800,     0.42800,  -0.5312,    1.446,   -0.036,
     430,        0.42900,     0.42900,  -0.5305,    1.446,   -0.035,
     431,        0.43000,     0.43000,  -0.5297,    1.446,   -0.035,
     432,        0.43100,     0.43100,  -0.5290,    1.445,   -0.035,
     433,        0.43200,     0.43200,  -0.5286,    1.446,   -0.035,
     434,        0.43300,     0.43300,  -0.5278,    1.446,   -0.035,
     435,        0.43400,     0.43400,  -0.5273,    1.446,   -0.034,
     436,        0.43500,     0.43500,  -0.5264,    1.445,   -0.034,
     437,        0.43600,     0.43600,  -0.5260,    1.446,   -0.034,
     438,        0.43700,     0.43700,  -0.5251,    1.446,   -0.034,
     439,        0.43800,     0.43800,  -0.5247,    1.445,   -0.034,
     440,        0.43900,     0.43900,  -0.5240,    1.446,   -0.033,
     441,        0.44000,     0.44000,  -0.5233,    1.446,   -0.033,
     442,        0.44100,     0.44100,  -0.5227,    1.446,   -0.033,
     443,        0.44200,     0.44200,  -0.5222,    1.446,   -0.033,
     444,        0.44300,     0.44300,  -0.5216,    1.446,   -0.032,
     445,        0.44400,     0.44400,  -0.5210,    1.446,   -0.032,
     446,        0.44500,     0.44500,  -0.5203,    1.446,   -0.032,
     447,        0.44600,     0.44600,  -0.5197,    1.446,   -0.032,
     448,        0.44700,     0.44700,  -0.5192,    1.446,   -0.031,
     449,        0.44800,     0.44800,  -0.5187,    1.446,   -0.031,
     450,        0.44900,     0.44900,  -0.5183,    1.446,   -0.031,
     451,        0.45000,     0.45000,  -0.5177,    1.446,   -0.031,
     452,        0.45100,     0.45100,  -0.5174,    1.446,   -0.031,
     453,        0.45200,     0.45200,  -0.5166,    1.446,   -0.030,
     454,        0.45300,     0.45300,  -0.5162,    1.446,   -0.031,
     455,        0.45400,     0.45400,  -0.5157,    1.446,   -0.030,
     456,        0.45500,     0.45500,  -0.5150,    1.446,   -0.030,
     457,        0.45600,     0.45600,  -0.5148,    1.446,   -0.030,
     458,        0.45700,     0.45700,  -0.5139,    1.445,   -0.030,
     459,        0.45800,     0.45800,  -0.5137,    1.446,   -0.029,
     460,        0.45900,     0.45900,  -0.5133,    1.445,   -0.029,
     461,        0.46000,     0.46000,  -0.5128,    1.446,   -0.029,
     462,        0.46100,     0.46100,  -0.5122,    1.446,   -0.029,
     463,        0.46200,     0.46200,  -0.5119,    1.446,   -0.029,
     464,        0.46300,     0.46300,  -0.5113,    1.446,   -0.028,
     465,        0.46400,     0.46400,  -0.5109,    1.446,   -0.028,
     466,        0.46500,     0.46500,  -0.5107,    1.446,   -0.028,
     467,        0.46600,     0.46600,  -0.5103,    1.446,   -0.027,
     468,        0.46700,     0.46700,  -0.5100,    1.446,   -0.027,
     469,        0.46800,     0.46800,  -0.5094,    1.446,   -0.027,
     470,        0.46900,     0.46900,  -0.5094,    1.446,   -0.027,
     471,        0.47000,     0.47000,  -0.5088,    1.446,   -0.027,
     472,        0.47100,     0.47100,  -0.5081,    1.446,   -0.026,
     473,        0.47200,     0.47200,  -0.5076,    1.446,   -0.026,
     474,        0.47300,     0.47300,  -0.5074,    1.446,   -0.026,
     475,        0.47400,     0.47400,  -0.5071,    1.445,   -0.026,
     476,        0.47500,     0.47500,  -0.5068,    1.446,   -0.025,
     477,        0.47600,     0.47600,  -0.5065,    1.446,   -0.025,
     478,        0.47700,     0.47700,  -0.5063,    1.446,   -0.025,
     479,        0.47800,     0.47800,  -0.5061,    1.446,   -0.024,
     480,        0.47900,     0.47900,  -0.5057,    1.446,   -0.024,
     481,        0.48000,     0.48000,  -0.5055,    1.446,   -0.024,
     482,        0.48100,     0.48100,  -0.5054,    1.446,   -0.024,
     483,        0.48200,     0.48200,  -0.5052,    1.446,   -0.024,
     484,        0.48300,     0.48300,  -0.5048,    1.446,   -0.023,
     485,        0.48400,     0.48400,  -0.5046,    1.446,   -0.023,
     486,        0.48500,     0.48500,  -0.5045,    1.446,   -0.023,
     487,        0.48600,     0.48600,  -0.5039,    1.446,   -0.023,
     488,        0.48700,     0.48700,  -0.5038,    1.448,   -0.023,
     489,        0.48800,     0.48800,  -0.5036,    1.445,   -0.022,
     490,        0.48900,     0.48900,  -0.5033,    1.446,   -0.022,
     491,        0.49000,     0.49000,  -0.5029,    1.446,   -0.022,
     492,        0.49100,     0.49100,  -0.5029,    1.446,   -0.022,
     493,        0.49200,     0.49200,  -0.5026,    1.446,   -0.021,
     494,        0.49300,     0.49300,  -0.5025,    1.446,   -0.021,
     495,        0.49400,     0.49400,  -0.5024,    1.446,   -0.021,
     496,        0.49500,     0.49500,  -0.5021,    1.446,   -0.021,
     497,        0.49600,     0.49600,  -0.5018,    1.446,   -0.021,
     498,        0.49700,     0.49700,  -0.5017,    1.446,   -0.020,
     499,        0.49800,     0.49800,  -0.5017,    1.446,   -0.020,
     500,        0.49900,     0.49900,  -0.5016,    1.446,   -0.019,
